,workerId,treatment,idpAgreement,taskId,acc,globalId,decision,selfPrediction,finalPrediction,selfCorrect,finalCorrect,agreement,prediction,finalAgreement,mlCorrect,switch
4630,303,0,50,27,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4631,385,3,80,13,80,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4632,326,3,80,17,80,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4633,14,2,50,13,80,4361,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
4634,75,0,50,3,50,1090,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4635,303,0,50,14,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4636,398,0,50,16,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4637,271,3,80,24,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4638,438,0,50,19,50,6533,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4639,210,2,50,29,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4640,105,2,50,13,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4641,259,2,50,2,80,3998,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4642,112,3,80,13,80,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4643,293,3,80,16,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4644,89,2,50,23,80,4492,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4645,422,0,50,29,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4646,396,1,80,27,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4647,99,0,50,19,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4648,212,2,50,27,80,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4649,432,3,80,25,80,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4650,313,0,50,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4651,406,3,80,10,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4652,54,0,50,1,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4653,33,0,50,21,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4654,127,1,80,7,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4655,333,3,80,5,80,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4656,162,0,50,11,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4657,373,1,80,20,50,991,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4658,88,0,50,8,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4659,335,0,50,12,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4660,75,0,50,14,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4661,320,1,80,1,50,3156,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
4662,317,0,50,28,50,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
4663,208,3,80,6,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4664,359,1,80,5,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4665,178,2,50,2,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4666,148,0,50,28,50,734,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4667,339,1,80,23,50,1004,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4668,331,2,50,25,80,1066,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4669,85,1,80,6,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4670,64,2,50,16,80,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4671,380,0,50,20,50,6577,0,0,1,TRUE,FALSE,1,0,FALSE,TRUE,FALSE
4672,130,0,50,13,50,4786,0,0,1,TRUE,FALSE,1,0,FALSE,TRUE,FALSE
4673,320,1,80,2,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4674,355,3,80,4,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4675,47,1,80,31,50,1066,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4676,32,0,50,19,50,4786,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
4677,332,2,50,24,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4678,142,2,50,5,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4679,58,1,80,9,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4680,128,0,50,15,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4681,66,2,50,1,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4682,146,2,50,22,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4683,369,2,50,1,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4684,265,3,80,16,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4685,177,2,50,22,80,1004,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4686,315,3,80,30,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4687,273,0,50,29,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4688,423,0,50,11,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4689,51,0,50,14,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4690,113,0,50,19,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4691,217,3,80,23,80,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4692,224,3,80,17,80,3152,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4693,339,1,80,2,50,4356,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
4694,363,1,80,8,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4695,203,3,80,4,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4696,24,3,80,28,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4697,79,1,80,28,50,1066,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4698,72,3,80,5,80,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
4699,389,0,50,12,50,481,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4700,327,3,80,29,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4701,61,2,50,18,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4702,30,3,80,2,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4703,78,0,50,15,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4704,100,3,80,31,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4705,368,1,80,7,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4706,381,0,50,31,50,4223,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4707,20,2,50,10,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4708,221,2,50,7,80,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4709,35,3,80,31,80,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4710,54,0,50,10,50,4356,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
4711,145,0,50,21,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4712,2,1,80,22,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4713,54,0,50,21,50,6533,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4714,8,3,80,2,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4715,368,1,80,5,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4716,45,0,50,22,50,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4717,131,1,80,30,50,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
4718,72,3,80,15,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4719,71,3,80,29,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4720,367,2,50,11,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4721,274,3,80,8,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4722,2,1,80,28,50,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4723,312,1,80,16,50,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4724,291,2,50,3,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4725,458,0,50,10,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4726,459,0,50,26,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4727,440,0,50,19,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4728,6,3,80,26,80,2053,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
4729,367,2,50,29,80,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4730,41,1,80,30,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4731,252,1,80,25,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4732,164,1,80,30,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4733,451,0,50,19,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4734,44,1,80,26,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4735,397,1,80,3,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4736,111,0,50,6,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4737,428,1,80,19,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4738,439,3,80,29,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4739,254,2,50,21,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4740,272,3,80,8,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4741,92,1,80,21,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4742,110,2,50,29,80,2506,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4743,56,3,80,14,80,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4744,451,0,50,7,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4745,337,0,50,9,50,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4746,342,1,80,19,50,3996,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
4747,382,3,80,13,80,2380,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4748,272,3,80,27,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4749,53,1,80,26,50,2506,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4750,188,2,50,15,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4751,112,3,80,23,80,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4752,87,3,80,22,80,4223,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
4753,203,3,80,15,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4754,170,3,80,8,80,3724,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4755,215,3,80,23,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4756,117,3,80,25,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4757,288,0,50,20,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4758,183,1,80,10,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4759,163,2,50,29,80,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4760,182,0,50,30,50,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4761,249,1,80,18,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4762,342,1,80,24,50,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4763,284,2,50,27,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4764,252,1,80,1,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4765,339,1,80,22,50,4688,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4766,146,2,50,21,80,4361,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4767,145,0,50,11,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4768,150,2,50,17,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4769,155,3,80,30,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4770,215,3,80,25,80,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4771,268,2,50,21,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4772,224,3,80,2,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4773,411,0,50,20,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4774,53,1,80,25,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4775,25,2,50,19,80,3996,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4776,63,3,80,17,80,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4777,192,2,50,27,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4778,277,3,80,20,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4779,38,3,80,21,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4780,410,2,50,3,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4781,94,2,50,24,80,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4782,185,1,80,21,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4783,263,3,80,18,80,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4784,96,1,80,9,50,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4785,321,1,80,9,50,2380,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4786,159,2,50,1,80,3792,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4787,1,1,80,13,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4788,362,3,80,22,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4789,289,0,50,2,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4790,150,2,50,4,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4791,445,2,50,28,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
4792,142,2,50,24,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4793,194,2,50,18,80,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4794,13,0,50,3,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4795,114,0,50,14,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4796,157,0,50,1,50,4770,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4797,341,1,80,7,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4798,317,0,50,23,50,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4799,38,3,80,28,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4800,358,0,50,13,50,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4801,189,0,50,11,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4802,75,0,50,7,50,3996,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4803,424,1,80,14,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4804,277,3,80,17,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4805,174,1,80,13,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4806,441,1,80,11,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4807,195,0,50,13,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4808,182,0,50,28,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4809,326,3,80,31,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4810,298,0,50,30,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4811,35,3,80,4,80,991,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4812,281,1,80,25,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4813,114,0,50,6,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4814,312,1,80,30,50,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4815,401,0,50,3,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4816,339,1,80,1,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4817,403,0,50,23,50,734,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4818,143,1,80,15,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4819,113,0,50,26,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4820,379,1,80,22,50,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4821,75,0,50,31,50,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4822,68,1,80,5,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4823,144,1,80,31,50,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4824,310,2,50,21,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4825,176,0,50,29,50,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4826,94,2,50,3,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4827,210,2,50,20,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4828,331,2,50,7,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4829,451,0,50,25,50,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4830,164,1,80,1,50,4786,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
4831,374,1,80,22,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4832,271,3,80,16,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4833,44,1,80,16,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4834,280,2,50,26,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4835,188,2,50,19,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4836,378,2,50,9,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4837,218,1,80,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4838,76,1,80,21,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4839,26,1,80,11,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4840,3,3,80,9,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4841,337,0,50,21,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4842,406,3,80,16,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4843,465,3,80,18,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4844,355,3,80,12,80,4356,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4845,305,0,50,13,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4846,217,3,80,3,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4847,311,3,80,25,80,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4848,114,0,50,11,50,3792,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4849,23,3,80,18,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4850,192,2,50,18,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4851,249,1,80,24,50,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4852,253,0,50,22,50,1066,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4853,267,1,80,21,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4854,3,3,80,5,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4855,287,2,50,10,80,3152,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
4856,359,1,80,1,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4857,333,3,80,22,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4858,178,2,50,8,80,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
4859,166,0,50,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4860,437,2,50,16,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4861,276,1,80,23,50,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4862,38,3,80,23,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
4863,324,1,80,29,50,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4864,450,3,80,6,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4865,457,2,50,13,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4866,244,0,50,20,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4867,324,1,80,17,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4868,338,1,80,2,50,3998,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4869,358,0,50,17,50,6533,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4870,149,1,80,2,50,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4871,152,1,80,27,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4872,192,2,50,14,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4873,49,0,50,5,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4874,36,2,50,11,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4875,300,2,50,22,80,4492,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4876,263,3,80,3,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4877,222,1,80,25,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4878,80,0,50,9,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4879,369,2,50,29,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4880,404,2,50,2,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4881,22,2,50,9,80,1965,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
4882,411,0,50,29,50,1004,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4883,196,0,50,8,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4884,184,3,80,18,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4885,421,0,50,20,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4886,409,0,50,13,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4887,190,0,50,5,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4888,56,3,80,9,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4889,415,3,80,25,80,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4890,420,0,50,25,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4891,200,2,50,10,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4892,342,1,80,10,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
4893,48,2,50,20,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
4894,48,2,50,25,80,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
4895,8,3,80,11,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4896,413,0,50,18,50,481,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
4897,308,0,50,6,50,2380,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
4898,153,2,50,24,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4899,298,0,50,18,50,1090,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
4900,94,2,50,28,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
4901,438,0,50,30,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
4902,345,0,50,5,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
